outcome,likelihood,interactions,coach_id,coach_name,effect,posterior_sd,seasons,rank_high,rank_low
rating_overall,student_t,True,168,P.J. Fleck,0.019908526587097228,0.1866658742757363,5,76,147
rating_overall,student_t,True,172,James Franklin,0.10867008151719544,0.20882469957083,4,8,215
rating_overall,student_t,True,174,Willie Fritz,-0.016948120499607835,0.16675395392846407,5,132,91
rating_overall,student_t,True,176,Scott Frost,-0.029605954442917685,0.18018861631026528,2,156,67
rating_overall,student_t,True,178,Justin Fuente,-0.046345191332740426,0.19617899320884713,1,175,48
rating_overall,student_t,True,184,Todd Graham,-0.01995713126311224,0.1852327329195233,1,140,83
rating_overall,student_t,True,190,Mike Gundy,0.005481971809145645,0.18473646843202898,4,97,126
rating_overall,student_t,True,195,Jim Harbaugh,0.126102925982989,0.23119571603034125,3,4,219
rating_overall,student_t,True,202,Bryan Harsin,-0.005254431060289541,0.19326322370314736,2,113,110
rating_overall,student_t,True,210,Clay Helton,0.005698502963192283,0.1756144895327085,4,96,127
rating_overall,student_t,True,212,Tom Herman,-0.03854860353698421,0.19211472507446,2,164,59
rating_overall,student_t,True,217,Brady Hoke,-0.06287783495001305,0.1947103099950118,3,203,20
rating_overall,student_t,True,218,Dana Holgorsen,-0.018905246738084983,0.18615563353927983,3,136,87
rating_overall,student_t,True,222,Skip Holtz,-0.05583629489281236,0.20029413443378755,1,190,33
rating_overall,student_t,True,237,Butch Jones,-0.08784824734787264,0.19833727585318547,5,218,5
rating_overall,student_t,True,246,Brian Kelly,0.04201366461726072,0.180436535632889,5,44,179
rating_overall,student_t,True,250,Lane Kiffin,0.08615085182716184,0.19945675555235848,5,16,207
rating_overall,student_t,True,251,Jerry Kill,0.03757566137832204,0.19295959947503738,2,48,175
rating_overall,student_t,True,264,Mike Leach,0.07860389844723861,0.20510617131030556,2,21,202
rating_overall,student_t,True,267,Lance Leipold,0.04325339641102405,0.18020451198292092,5,42,181
rating_overall,student_t,True,268,Tim Lester,0.0015248474409588154,0.20693777551201084,2,104,119
rating_overall,student_t,True,272,Seth Littrell,-0.030504298733497276,0.1899200061212176,2,158,65
rating_overall,student_t,True,280,Mike MacIntyre,-0.047971852771798267,0.19703196290860314,3,178,45
rating_overall,student_t,True,286,Gus Malzahn,0.04708012357071297,0.18082336908266197,4,36,187
rating_overall,student_t,True,290,Chuck Martin,0.00912593276362786,0.18109128441125985,5,91,132
rating_overall,student_t,True,292,Derek Mason,-0.04568822783838082,0.19474360684705502,2,172,51
rating_overall,student_t,True,299,Jim McElwain,-0.019172596235168322,0.1901148391442488,4,137,86
rating_overall,student_t,True,309,Bronco Mendenhall,-0.04725745751021499,0.1900301019693489,3,177,46
rating_overall,student_t,True,323,Jeff Monken,0.06775231082705585,0.19708846029603125,5,27,196
rating_overall,student_t,True,324,Philip Montgomery,-0.04933048624130672,0.18071637192904236,3,179,44
rating_overall,student_t,True,327,Jim Mora,0.04458733814274203,0.18238284256312234,4,39,184
rating_overall,student_t,True,334,Dan Mullen,0.0047326396953856235,0.1922219746193472,2,99,124
rating_overall,student_t,True,343,Pat Narduzzi,0.051997286728118416,0.1804612361083673,5,34,189
rating_overall,student_t,True,347,Mike Neu,-0.05839491382052196,0.18640081278604467,4,197,26
rating_overall,student_t,True,351,Ken Niumatalolo,0.04036324188391411,0.1803104750560032,4,46,177
rating_overall,student_t,True,353,Jay Norvell,-0.07809450372939496,0.1965877756009777,5,213,10
rating_overall,student_t,True,354,Mike Norvell,0.028286782693699636,0.1795288158210756,5,60,163
rating_overall,student_t,True,361,Barry Odom,0.09567943417478864,0.20118065007637878,3,13,210
rating_overall,student_t,True,365,Ed Orgeron,0.0061252185234412625,0.18995095704894557,1,95,128
rating_overall,student_t,True,373,Gary Patterson,-0.05726227074071551,0.20967669656126112,1,195,28
rating_overall,student_t,True,379,Bobby Petrino,0.035650831698696504,0.19742465974344323,1,51,172
rating_overall,student_t,True,391,Matt Rhule,-0.01362420262975507,0.18357791168663232,3,128,95
rating_overall,student_t,True,394,Lincoln Riley,0.012397112878034803,0.17491906780243194,5,88,135
rating_overall,student_t,True,400,Rich Rodriguez,0.020913599427700755,0.18481783790186151,2,74,149
rating_overall,student_t,True,402,Nick Rolovich,0.030816504864437978,0.20095739701082613,1,56,167
rating_overall,student_t,True,406,Nick Saban,0.023137803813708266,0.18125619619946304,3,72,151
rating_overall,student_t,True,407,Tony Sanchez,-0.03890235910331462,0.18674970036935545,2,165,58
rating_overall,student_t,True,411,Scott Satterfield,0.05966345020653409,0.18399442300400654,5,30,193
rating_overall,student_t,True,414,Greg Schiano,0.0026290103186343548,0.1761106388981498,5,102,121
rating_overall,student_t,True,421,David Shaw,-0.0790616353697768,0.2022485923497888,2,214,9
rating_overall,student_t,True,426,Kalani Sitake,0.044879167430618844,0.18409927900737635,5,38,185
rating_overall,student_t,True,429,Kirby Smart,0.09937732249993231,0.2052384845076276,5,11,212
rating_overall,student_t,True,450,Rick Stockstill,-0.014180509487315904,0.17673726397478498,3,130,93
rating_overall,student_t,True,455,Mark Stoops,0.031173511972998957,0.17477442333212534,5,55,168
rating_overall,student_t,True,462,Dabo Swinney,-0.008081177039846855,0.18299216674004115,5,118,105
rating_overall,student_t,True,464,Willie Taggart,-0.05795739266488607,0.19316330152190858,2,196,27
rating_overall,student_t,True,467,Jeff Tedford,-0.045205900682634165,0.18889423853086507,2,171,52
rating_overall,student_t,True,491,Matt Wells,0.00810451172826939,0.19850874702649718,1,92,131
rating_overall,student_t,True,497,Kyle Whittingham,0.07119110136925798,0.18473269670562065,5,26,197
rating_overall,student_t,True,499,Justin Wilcox,-0.057110713383899565,0.18526346905701466,5,193,30
rating_overall,student_t,True,520,Mike Bloomgren,-0.05100954411667178,0.18738012674550178,4,182,41
rating_overall,student_t,True,523,Mario Cristobal,0.14587456269782254,0.22933832918171385,5,2,221
rating_overall,student_t,True,524,Ryan Day,0.11303058316054444,0.21038478912418895,5,7,216
rating_overall,student_t,True,525,Dana Dimel,-0.05071022424299543,0.18234320144573665,3,181,42
rating_overall,student_t,True,526,Sonny Dykes,0.030288959910940768,0.17841955330398135,5,58,165
rating_overall,student_t,True,529,Josh Heupel,0.12713551472051948,0.2218754120925856,5,3,220
rating_overall,student_t,True,531,Chip Kelly,0.03047935825340699,0.183500073299203,3,57,166
rating_overall,student_t,True,534,Joe Moorhead,-0.04632259848400777,0.18909925020774082,4,174,49
rating_overall,student_t,True,535,Billy Napier,0.018744978523009475,0.17086878446827025,5,78,145
rating_overall,student_t,True,541,Tom Arth,-0.04018516707191517,0.20131137025972362,1,166,57
rating_overall,student_t,True,542,Walt Bell,0.002314945284452283,0.20545550971844817,1,103,120
rating_overall,student_t,True,544,Shawn Clark,-0.017287761492102312,0.17626861210518055,4,134,89
rating_overall,student_t,True,545,Manny Diaz,0.014858517468128036,0.17517704669966208,3,84,139
rating_overall,student_t,True,546,Eli Drinkwitz,0.11982568273072165,0.21632445613267598,5,5,218
rating_overall,student_t,True,548,Hugh Freeze,0.08979778410424567,0.19021742327682406,5,15,208
rating_overall,student_t,True,549,Thomas Hammock,-0.05030084673371509,0.18608578972481424,5,180,43
rating_overall,student_t,True,550,Will Healy,-0.07377487534265217,0.2028618050206086,2,212,11
rating_overall,student_t,True,551,Tyson Helton,0.004913545260452584,0.17346006966106353,5,98,125
rating_overall,student_t,True,552,Mike Houston,0.0012637748148634632,0.18149038934988698,4,105,118
rating_overall,student_t,True,553,Chris Klieman,0.08102135904679394,0.18881866773075423,5,20,203
rating_overall,student_t,True,554,Sean Lewis,-0.005268917237219349,0.18045339529643925,4,114,109
rating_overall,student_t,True,555,Chip Lindsey,-0.009365744197077594,0.19523214673333658,1,121,102
rating_overall,student_t,True,556,Mike Locksley,0.0032291841730557195,0.1718878602818307,5,101,122
rating_overall,student_t,True,557,Scot Loeffler,0.018776808761762936,0.17875461341106177,4,77,146
rating_overall,student_t,True,559,Jonathan Smith,0.015620694141263426,0.17129778727072173,5,83,140
rating_overall,student_t,True,560,Jake Spavital,-0.019829132679267024,0.194977669118528,2,139,84
rating_overall,student_t,True,561,Mel Tucker,0.013280514605464618,0.17895278175988924,2,85,138
rating_overall,student_t,True,562,Dave Aranda,0.02786648425667171,0.17780851098715342,5,62,161
rating_overall,student_t,True,563,Marcus Arroyo,-0.03772689426362123,0.19047895030739473,2,162,61
rating_overall,student_t,True,564,Kalen DeBoer,0.057933611921544094,0.18435437328763635,5,31,192
rating_overall,student_t,True,565,Karl Dorrell,-0.06706319374922215,0.20443732235358966,1,206,17
rating_overall,student_t,True,566,Herm Edwards,0.017921148930795293,0.19358560272757144,1,80,143
rating_overall,student_t,True,567,Danny Gonzales,-0.0624425618506394,0.19968056665416506,3,202,21
rating_overall,student_t,True,568,Jeff Hafley,-0.03329413135705736,0.19033749193428065,3,160,63
rating_overall,student_t,True,569,Jimmy Lake,-0.038078334851554776,0.19162208017557272,1,163,60
rating_overall,student_t,True,570,Sam Pittman,0.007413714339583543,0.18334967980825942,4,93,130
rating_overall,student_t,True,571,Ricky Rahne,0.057509370880470374,0.19227177658262504,4,33,190
rating_overall,student_t,True,572,Jeff Scott,-0.016506128751411362,0.18740196370032491,2,131,92
rating_overall,student_t,True,573,Ryan Silverfield,0.025730997444442013,0.1717784514854284,5,65,158
rating_overall,student_t,True,574,Jeff Traylor,0.028096830439433236,0.18139645070805585,5,61,162
rating_overall,student_t,True,628,Gerad Parker,-0.019184587642401874,0.19010691466402704,2,138,85
rating_overall,student_t,True,631,Pete Lembo,-0.021588208721906192,0.19732641124518102,2,142,81
rating_overall,student_t,True,638,Kevin Wilson,-0.08109749777915291,0.2094741596081233,2,216,7
rating_overall,student_t,True,728,Bill O'Brien,-0.04339369580922544,0.19464068939545515,2,170,53
rating_overall,student_t,True,1557,Scotty Walden,-0.027995190905013623,0.1964573197050045,2,155,68
rating_overall,student_t,True,1581,Steve Sarkisian,0.02470945967097251,0.17060930725810586,5,67,156
rating_overall,student_t,True,1715,Andy Avalos,-0.01800380306238579,0.19058220142518376,3,135,88
rating_overall,student_t,True,1716,Maurice Linguist,-0.0005425248008818184,0.19307871277716898,3,107,116
rating_overall,student_t,True,1717,Charles Huff,0.08176282987873076,0.18631702016109508,5,18,205
rating_overall,student_t,True,1718,Tim Albin,0.017400145699148124,0.18373195724850958,5,81,142
rating_overall,student_t,True,1719,Shane Beamer,0.010364023404150728,0.17434243244653333,5,89,134
rating_overall,student_t,True,1720,Will Hall,-0.12004726603572669,0.23032181023895865,4,222,1
rating_overall,student_t,True,1721,Clark Lea,0.02057878340283947,0.17616547136941613,5,75,148
rating_overall,student_t,True,1726,Kevin Whitley,-0.06326277673132606,0.21104129482905448,1,204,19
rating_overall,student_t,True,1727,Michael Desormeaux,-0.08011330860458095,0.1954777912890682,4,215,8
rating_overall,student_t,True,1732,Marcus Freeman,0.0847773474195723,0.20390343980598433,4,17,206
rating_overall,student_t,True,1733,Kane Wommack,0.07198232894821568,0.2063441715138826,3,25,198
rating_overall,student_t,True,1734,Sonny Cumbie,-0.021769585996427213,0.1816942214017408,4,143,80
rating_overall,student_t,True,1736,Donte Williams,-0.02684126998916385,0.19481610766965585,1,154,69
rating_overall,student_t,True,1738,Jake Dickert,0.05779699903549701,0.193630045259789,4,32,191
rating_overall,student_t,True,1739,Mike Elko,0.10125229423404365,0.20363277374001235,4,10,213
rating_overall,student_t,True,1740,Timmy Chang,-0.05519533014954751,0.19014641170482147,4,189,34
rating_overall,student_t,True,1741,Curt Cignetti,0.15538271205138543,0.26762917357974725,3,1,222
rating_overall,student_t,True,1742,Don Brown,-0.05971603569212835,0.1954794778753183,3,199,24
rating_overall,student_t,True,1743,Ken Wilson,-0.10379305752492549,0.23405189796190445,2,219,4
rating_overall,student_t,True,1744,Brent Venables,0.08118805603568569,0.19139448345743604,4,19,204
rating_overall,student_t,True,1745,Dan Lanning,0.11980120781910873,0.2187272967785384,4,6,217
rating_overall,student_t,True,1746,Rhett Lashlee,0.04447778712079793,0.1862040297882041,4,40,183
rating_overall,student_t,True,1747,Stan Drayton,-0.10444230110944815,0.2186789416152365,3,220,3
rating_overall,student_t,True,1748,Joey McGuire,0.07518741040712947,0.20020531730263363,4,23,200
rating_overall,student_t,True,1749,Jon Sumrall,0.07398526610726061,0.1980115918956298,4,24,199
rating_overall,student_t,True,1750,Bryant Vincent,-0.013722046527547174,0.1895890756434698,3,129,94
rating_overall,student_t,True,1751,Tony Elliott,-0.022220056008780277,0.17402531842547095,4,146,77
rating_overall,student_t,True,1752,Brent Pry,0.04069093367903011,0.18945318338310763,3,45,178
rating_overall,student_t,True,1753,Shaun Aguano,-0.05322077509576439,0.204014378167614,1,186,37
rating_overall,student_t,True,1758,Brent Key,0.029001094731607287,0.1759281834018629,4,59,164
rating_overall,student_t,True,1761,Zach Arnett,-0.053526692367448336,0.20375507681336413,1,187,36
rating_overall,student_t,True,1762,Mickey Joseph,-0.040280962280866583,0.20334686272397806,1,167,56
rating_overall,student_t,True,1763,David Braun,-0.022140084680724238,0.1822194852103636,3,145,78
rating_overall,student_t,True,1766,Jim Leonhard,0.0009782213315305461,0.18811962386762504,1,106,117
rating_overall,student_t,True,1767,Kenny Dillingham,0.022126185646634027,0.18780697728820825,3,73,150
rating_overall,student_t,True,1768,Biff Poggi,-0.007411614662122109,0.18380458036436345,2,116,107
rating_overall,student_t,True,1769,Tim Beck,-0.05611119986291584,0.1900338969703471,3,191,32
rating_overall,student_t,True,1770,Deion Sanders,0.03593660014916328,0.18382326096769513,3,50,173
rating_overall,student_t,True,1771,Kenni Burns,-0.11426335282941728,0.2420010942395789,2,221,2
rating_overall,student_t,True,1772,Harlon Barnett,-0.030362095801091005,0.19191556672346355,1,157,66
rating_overall,student_t,True,1773,Brian Newberry,0.045361505646368094,0.20092298962215174,2,37,186
rating_overall,student_t,True,1774,Eric Morris,0.0438928157568225,0.1955194178957545,3,41,182
rating_overall,student_t,True,1775,Ryan Walters,-0.08585972398807516,0.21677039017599187,2,217,6
rating_overall,student_t,True,1776,Alex Golesh,0.039771746087745974,0.19826592559928993,3,47,176
rating_overall,student_t,True,1777,Troy Taylor,-0.07370599480706454,0.204890128647353,2,211,12
rating_overall,student_t,True,1778,G.J. Kinne,0.07609592060030294,0.20045285739763774,3,22,201
rating_overall,student_t,True,1779,Trent Dilfer,-0.05715896406641856,0.19581400205135313,3,194,29
rating_overall,student_t,True,1780,Lance Taylor,0.023214334131995258,0.18471704541116943,3,71,152
rating_overall,student_t,True,1781,Spencer Danielson,0.03461513635022544,0.18607551602262495,2,52,171
rating_overall,student_t,True,1785,K.C. Keeler,0.036159528810954814,0.19492774171679253,2,49,174
rating_overall,student_t,True,1789,Tim Skipper,-0.013578694096613437,0.19096248532049423,2,126,97
rating_overall,student_t,True,1790,Bob Chesney,0.0951791428809367,0.2139134202921731,2,14,209
rating_overall,student_t,True,1791,Sherrone Moore,-0.001360887589266538,0.18423530520829745,2,109,114
rating_overall,student_t,True,1792,Jeff Lebby,-0.01708445108740236,0.1910605467008439,2,133,90
rating_overall,student_t,True,1793,Jeff Choate,0.01249408245286607,0.19484188288190055,2,87,136
rating_overall,student_t,True,1794,Trent Bray,-0.0032809518891573405,0.18704920518607232,2,111,112
rating_overall,student_t,True,1795,Fran Brown,-0.013588019086479336,0.19360927961022464,2,127,96
rating_overall,student_t,True,1796,Jay Sawvel,-0.03275932740360829,0.19274610096833725,2,159,64
rating_overall,student_t,True,1797,Deshaun Foster,-0.05701630596788906,0.20864189129904107,1,192,31
rating_overall,student_t,True,1799,Blake Harrell,0.061251894271376416,0.20457268771548548,1,28,195
rating_overall,student_t,True,1800,Dell McGee,-0.059975893101826286,0.197595754091867,2,200,23
rating_overall,student_t,True,1808,Nate Dreiling,0.018646912914022658,0.18793263103352967,1,79,144
rating_overall,student_t,True,1812,Mike Sanford Jr.,-0.06626954254458019,0.210624685401576,1,205,18
rating_overall,student_t,True,1813,Dowell Loggains,0.024204492497317567,0.19005321005257594,1,70,153
rating_overall,student_t,True,1814,Mike Uremovich,-0.041697103027298926,0.1954048352222275,1,168,55
rating_overall,student_t,True,1815,Eddie George,-0.025694864484526212,0.19173761019229144,1,150,73
rating_overall,student_t,True,1816,Matt Drinkall,-0.001080566463121669,0.19289237584340574,1,108,115
rating_overall,student_t,True,1817,Zach Kittley,-0.010858064515458295,0.1906648914596366,1,123,100
rating_overall,student_t,True,1818,Willie Simmons,0.015739143562777343,0.1925264459899781,1,82,141
rating_overall,student_t,True,1819,Matt Entz,-0.021903583468766887,0.20416720523709736,1,144,79
rating_overall,student_t,True,1820,Mark Carney,0.010020938535598689,0.1959024912514851,1,90,133
rating_overall,student_t,True,1821,Tony Gibson,-0.025162381261724848,0.19465065908698231,1,149,74
rating_overall,student_t,True,1822,Joe Harasymiak,-0.06877718189729595,0.2109848225851883,1,207,16
rating_overall,student_t,True,1823,Jason Eck,0.03169301550907454,0.2053711346973446,1,54,169
rating_overall,student_t,True,1824,Bill Belichick,-0.011950524540924106,0.19698947992937058,1,124,99
rating_overall,student_t,True,1825,Brian Smith,0.003472352074504326,0.19613560698433524,1,100,123
rating_overall,student_t,True,1826,Scott Abell,-0.04332495327383156,0.20623749274727662,1,169,54
rating_overall,student_t,True,1827,Frank Reich,0.012498923584498813,0.19245471865217584,1,86,137
rating_overall,student_t,True,1828,Tre Lamb,-0.012015142542559334,0.1985185897000477,1,125,98
rating_overall,student_t,True,1829,Jimmy Rogers,0.04237932068974474,0.19733374904315237,1,43,180
rating_overall,student_t,True,1831,Charles Kelly,0.006403448410361876,0.190973678185174,1,94,129
rating_overall,student_t,True,1833,Jerry Mack,0.06087248729413679,0.21006566917859076,1,29,194
rating_overall,student_t,True,1834,Phil Longo,-0.05308328075704753,0.20694159221701808,1,185,38
rating_overall,student_t,True,1838,Doug Meacham,-0.04680732447126248,0.21093223894123098,1,176,47
rating_overall,student_t,True,1850,Terry Smith,-0.02063787782922288,0.1984868813739799,1,141,82
rating_offense,gaussian,False,1,Steve Addazio,-0.07170620384983296,0.22080013800375278,1,178,45
rating_offense,gaussian,False,5,Tom Allen,-0.060500190334196464,0.19223084206827576,3,168,55
rating_offense,gaussian,False,10,Blake Anderson,-0.07643733313284036,0.1995458069158791,3,184,39
rating_offense,gaussian,False,14,Major Applewhite,0.0746306578137402,0.21117665888014645,2,49,174
rating_offense,gaussian,False,18,Dino Babers,0.018140830691807042,0.19236403938705252,3,81,142
rating_offense,gaussian,False,36,Bret Bielema,0.009219689687623316,0.18534732597123854,5,90,133
rating_offense,gaussian,False,44,Craig Bohl,0.06593070815093481,0.1978057903811941,3,53,170
rating_offense,gaussian,False,47,Terry Bowden,-0.030617395257366023,0.19943532131107927,3,137,86
rating_offense,gaussian,False,50,Brent Brennan,-0.07476081846323872,0.18307353903964324,5,182,41
rating_offense,gaussian,False,53,Jeff Brohm,0.11065799101653664,0.19840438926789533,5,31,192
rating_offense,gaussian,False,57,Mack Brown,0.06801968930048419,0.19463259871602548,4,52,171
rating_offense,gaussian,False,58,Neal Brown,0.10074212516567996,0.1947955777418395,4,37,186
rating_offense,gaussian,False,68,Troy Calhoun,0.1341378181895771,0.21077528276235996,4,25,198
rating_offense,gaussian,False,70,Matt Campbell,-0.031101416802080267,0.17618511504618853,5,139,84
rating_offense,gaussian,False,71,Jason Candle,-0.048754802415173576,0.18901506672421972,5,158,65
rating_offense,gaussian,False,72,Rod Carey,-0.014762617139019142,0.2132124933565994,1,112,111
rating_offense,gaussian,False,81,Jamey Chadwell,0.1589581809635469,0.2073541706964875,5,12,211
rating_offense,gaussian,False,82,Paul Chryst,-0.003927385687354251,0.21298388757006,1,102,121
rating_offense,gaussian,False,84,Bill Clark,0.019218596130025613,0.20805894329909425,1,79,144
rating_offense,gaussian,False,85,Dave Clawson,-0.0741370845740804,0.1952046434500061,4,181,42
rating_offense,gaussian,False,90,Geoff Collins,-0.07030686481117031,0.21444857927225358,1,177,46
rating_offense,gaussian,False,98,Chris Creighton,0.037101747853737314,0.1784156321958072,5,68,155
rating_offense,gaussian,False,111,David Cutcliffe,-0.04426985905891605,0.21435676736540196,1,155,68
rating_offense,gaussian,False,115,Butch Davis,-0.16849856432998464,0.2467089541910017,1,216,7
rating_offense,gaussian,False,130,Dave Doeren,-0.02215370793854271,0.178181307625305,5,120,103
rating_offense,gaussian,False,151,Shawn Elliott,-0.0023367571718316636,0.19312694690982396,3,98,125
rating_offense,gaussian,False,162,Kirk Ferentz,-0.1944947110591465,0.21799983944730789,5,219,4
rating_offense,gaussian,False,164,Luke Fickell,-0.04393296253854962,0.17885881046763127,5,154,69
rating_offense,gaussian,False,165,Jedd Fisch,0.07195206931133337,0.18816850924201442,5,50,173
rating_offense,gaussian,False,166,Jimbo Fisher,-0.15968286699471387,0.21815109425281992,3,215,8
rating_offense,gaussian,False,167,Pat Fitzgerald,-0.03966030034343361,0.20118470559387572,2,148,75
rating_offense,gaussian,False,168,P.J. Fleck,0.05416156284665966,0.18727954775047553,5,56,167
rating_offense,gaussian,False,172,James Franklin,0.021097074398704594,0.18874164856906972,4,78,145
rating_offense,gaussian,False,174,Willie Fritz,-0.09228638659628925,0.18581014476690397,5,191,32
rating_offense,gaussian,False,176,Scott Frost,-0.030864585567864096,0.19709996115967007,2,138,85
rating_offense,gaussian,False,178,Justin Fuente,-0.05431533798710086,0.2131280513542894,1,162,61
rating_offense,gaussian,False,184,Todd Graham,-0.0813761915080837,0.22893287822867578,1,185,38
rating_offense,gaussian,False,190,Mike Gundy,0.006425901106403574,0.18403299125877293,4,93,130
rating_offense,gaussian,False,195,Jim Harbaugh,0.14422555764155168,0.21851203239843678,3,17,206
rating_offense,gaussian,False,202,Bryan Harsin,-0.0061949824300807175,0.2041705377635756,2,104,119
rating_offense,gaussian,False,210,Clay Helton,0.16067211830352615,0.21171559789763145,4,11,212
rating_offense,gaussian,False,212,Tom Herman,-0.02607303089962611,0.2056240487983045,2,128,95
rating_offense,gaussian,False,217,Brady Hoke,-0.11654511534479,0.20623756918170857,3,205,18
rating_offense,gaussian,False,218,Dana Holgorsen,-0.03626371310352715,0.1936573878614342,3,144,79
rating_offense,gaussian,False,222,Skip Holtz,-0.060288457000390996,0.22085425317211596,1,167,56
rating_offense,gaussian,False,237,Butch Jones,-0.1339263461092919,0.2017491765530148,5,211,12
rating_offense,gaussian,False,246,Brian Kelly,0.13518033735148904,0.20194848020541775,5,22,201
rating_offense,gaussian,False,250,Lane Kiffin,0.15633136622655638,0.20331407909174357,5,13,210
rating_offense,gaussian,False,251,Jerry Kill,0.04300228791439922,0.2036133764102662,2,64,159
rating_offense,gaussian,False,264,Mike Leach,0.13700439901210404,0.2299344467988234,2,20,203
rating_offense,gaussian,False,267,Lance Leipold,0.2509784064831193,0.2370117232897314,5,2,221
rating_offense,gaussian,False,268,Tim Lester,-0.13616145242774683,0.22400913192336144,2,213,10
rating_offense,gaussian,False,272,Seth Littrell,-0.02460868867342886,0.20935251599705304,2,125,98
rating_offense,gaussian,False,280,Mike MacIntyre,-0.08366399640354232,0.1999408751814964,3,186,37
rating_offense,gaussian,False,286,Gus Malzahn,0.1165839422561938,0.20504098086851072,4,28,195
rating_offense,gaussian,False,290,Chuck Martin,-0.09763612912961374,0.19098498361708693,5,195,28
rating_offense,gaussian,False,292,Derek Mason,-0.019797835731872673,0.2126473776313912,2,118,105
rating_offense,gaussian,False,299,Jim McElwain,-0.033730725733925895,0.18829524055314595,4,143,80
rating_offense,gaussian,False,309,Bronco Mendenhall,0.11044900340911276,0.2151120188589791,3,32,191
rating_offense,gaussian,False,323,Jeff Monken,0.2201746468192586,0.22411664318793748,5,5,218
rating_offense,gaussian,False,324,Philip Montgomery,-0.018208957128695653,0.19486387824099613,3,114,109
rating_offense,gaussian,False,327,Jim Mora,0.08890453721484598,0.195225304639571,4,42,181
rating_offense,gaussian,False,334,Dan Mullen,0.08408773429307774,0.20907567614663308,2,44,179
rating_offense,gaussian,False,343,Pat Narduzzi,-0.11066475065712306,0.18868909975765707,5,201,22
rating_offense,gaussian,False,347,Mike Neu,0.014358291621732128,0.18991866095063725,4,85,138
rating_offense,gaussian,False,351,Ken Niumatalolo,-0.04205417274787139,0.18865196136595636,4,153,70
rating_offense,gaussian,False,353,Jay Norvell,-0.1357641241023694,0.2029472808193265,5,212,11
rating_offense,gaussian,False,354,Mike Norvell,-0.011771195197748857,0.18685827835628036,5,110,113
rating_offense,gaussian,False,361,Barry Odom,0.08233256262124147,0.20227771397667998,3,46,177
rating_offense,gaussian,False,365,Ed Orgeron,-0.03034929885308807,0.2180516755882596,1,136,87
rating_offense,gaussian,False,373,Gary Patterson,0.002204929955104925,0.20838002606073253,1,96,127
rating_offense,gaussian,False,379,Bobby Petrino,0.10518439841985004,0.2184112607885781,1,35,188
rating_offense,gaussian,False,391,Matt Rhule,-0.06606524794520467,0.1999132670624354,3,170,53
rating_offense,gaussian,False,394,Lincoln Riley,0.17784877968853577,0.21068615070291807,5,8,215
rating_offense,gaussian,False,400,Rich Rodriguez,0.030826624072309048,0.20577272459614843,2,74,149
rating_offense,gaussian,False,402,Nick Rolovich,0.013899517134291975,0.22578039203966785,1,86,137
rating_offense,gaussian,False,406,Nick Saban,-0.02442136724829974,0.19977359910898423,3,124,99
rating_offense,gaussian,False,407,Tony Sanchez,-0.08939403339803866,0.21448903795389024,2,189,34
rating_offense,gaussian,False,411,Scott Satterfield,0.13660683003373922,0.20575069571064805,5,21,202
rating_offense,gaussian,False,414,Greg Schiano,0.05468435024975962,0.1795781845968261,5,55,168
rating_offense,gaussian,False,421,David Shaw,-0.07592599166219917,0.21124221068382912,2,183,40
rating_offense,gaussian,False,426,Kalani Sitake,0.14060580960969965,0.19642288257537258,5,19,204
rating_offense,gaussian,False,429,Kirby Smart,0.17819997422609488,0.21405585495739782,5,7,216
rating_offense,gaussian,False,450,Rick Stockstill,-0.09171768555523398,0.2023062015739197,3,190,33
rating_offense,gaussian,False,455,Mark Stoops,-0.01490465694514977,0.18340480616407923,5,113,110
rating_offense,gaussian,False,462,Dabo Swinney,-0.09506945504033003,0.1877745830428647,5,193,30
rating_offense,gaussian,False,464,Willie Taggart,-0.032622164546867796,0.21428697725374526,2,142,81
rating_offense,gaussian,False,467,Jeff Tedford,-0.02486822754744853,0.2075815409812134,2,126,97
rating_offense,gaussian,False,491,Matt Wells,0.04667557239784328,0.22333679837297707,1,60,163
rating_offense,gaussian,False,497,Kyle Whittingham,0.036904871554077706,0.18373395667110706,5,69,154
rating_offense,gaussian,False,499,Justin Wilcox,-0.06151945439206785,0.181396991326291,5,169,54
rating_offense,gaussian,False,520,Mike Bloomgren,-0.05385370716027958,0.19677621984767782,4,161,62
rating_offense,gaussian,False,523,Mario Cristobal,0.1954460176385648,0.2164103339198174,5,6,217
rating_offense,gaussian,False,524,Ryan Day,0.16346560915831884,0.20683997383652294,5,10,213
rating_offense,gaussian,False,525,Dana Dimel,-0.09295035582656806,0.20500438393545975,3,192,31
rating_offense,gaussian,False,526,Sonny Dykes,0.15357122129553946,0.19957974112153348,5,14,209
rating_offense,gaussian,False,529,Josh Heupel,0.23124445680895092,0.23265574520915652,5,3,220
rating_offense,gaussian,False,531,Chip Kelly,0.04437518697487866,0.19672689910684069,3,63,160
rating_offense,gaussian,False,534,Joe Moorhead,-0.11972151037680077,0.2009502356914029,4,207,16
rating_offense,gaussian,False,535,Billy Napier,0.06063335211188423,0.1926864173646417,5,54,169
rating_offense,gaussian,False,541,Tom Arth,-0.027087085454176568,0.21455902398679083,1,132,91
rating_offense,gaussian,False,542,Walt Bell,0.08570413178236616,0.22277640206120677,1,43,180
rating_offense,gaussian,False,544,Shawn Clark,0.005815795356585,0.18530774209444661,4,94,129
